# frame_count, ap_station, ground_station, nc, time, lpx, lpy, lpz
19,16,3,3,1972-09-17 14:41:44.798000,506,505,474
19,16,3,4,1972-09-17 14:41:44.949000,506,534,473
20,16,3,1,1972-09-17 14:41:45.097000,506,546,473
20,16,3,2,1972-09-17 14:41:45.248000,507,522,473
20,16,3,3,1972-09-17 14:41:45.399000,508,495,474
20,16,3,4,1972-09-17 14:41:45.550000,510,502,474
21,16,3,1,1972-09-17 14:41:45.698000,511,530,473
21,16,3,2,1972-09-17 14:41:45.849000,511,538,473
21,16,3,3,1972-09-17 14:41:46.000000,510,506,474
21,16,3,4,1972-09-17 14:41:46.151000,509,472,474
22,16,3,1,1972-09-17 14:41:46.299000,508,479,474
22,16,3,2,1972-09-17 14:41:46.450000,508,511,474
22,16,3,3,1972-09-17 14:41:46.601000,507,528,474
22,16,3,4,1972-09-17 14:41:46.752000,507,519,474
23,16,3,1,1972-09-17 14:41:46.900000,507,506,474
23,16,3,2,1972-09-17 14:41:47.051000,507,502,473
23,16,3,3,1972-09-17 14:41:47.202000,507,500,473
23,16,3,4,1972-09-17 14:41:47.353000,508,494,474
24,16,3,1,1972-09-17 14:41:47.500000,509,494,473
24,16,3,2,1972-09-17 14:41:47.651000,510,507,473
24,16,3,3,1972-09-17 14:41:47.802000,510,519,473
24,16,3,4,1972-09-17 14:41:47.953000,510,512,473
25,16,3,1,1972-09-17 14:41:48.102000,509,489,474
25,16,3,2,1972-09-17 14:41:48.253000,508,482,474
25,16,3,3,1972-09-17 14:41:48.404000,507,509,474
25,16,3,4,1972-09-17 14:41:48.555000,508,541,474
26,16,3,1,1972-09-17 14:41:48.702000,508,543,473
26,16,3,2,1972-09-17 14:41:48.853000,508,515,473
26,16,3,3,1972-09-17 14:41:49.004000,508,477,473
26,16,3,4,1972-09-17 14:41:49.155000,509,460,474
27,16,3,1,1972-09-17 14:41:49.304000,509,474,474
27,16,3,2,1972-09-17 14:41:49.455000,508,504,474
27,16,3,3,1972-09-17 14:41:49.606000,507,524,474
27,16,3,4,1972-09-17 14:41:49.757000,507,527,474
28,16,3,1,1972-09-17 14:41:49.904000,508,527,474
28,16,3,2,1972-09-17 14:41:50.055000,508,532,474
28,16,3,3,1972-09-17 14:41:50.206000,508,538,473
28,16,3,4,1972-09-17 14:41:50.357000,508,537,473
29,16,3,1,1972-09-17 14:41:50.506000,509,535,474
29,16,3,2,1972-09-17 14:41:50.657000,509,540,474
29,16,3,3,1972-09-17 14:41:50.808000,509,542,474
